:START_ID(Post)|:END_ID(Tag)
893353520056|2896
893353520056|5076
893353520056|5156
893353520056|12021
687195089861|1410
687195089861|2785
687195089861|2795
687195089861|2870
687195089861|2880
687195089861|2899
687195089861|13997
687195089867|1410
687195089867|1450
687195089867|3024
687195089867|11557
893353520090|1175
893353520090|1541
893353520090|2033
893353520090|5107
962072996836|415
962072996836|2784
962072996836|2815
962072996836|9254
962072996836|15276
687195089893|1410
687195089893|1506
687195089893|2021
687195089893|2783
687195089893|3047
687195089893|11308
893353520108|1541
893353520108|6734
893353520108|12004
687195090228|1426
687195090232|1426
687195090252|1426
343597706584|1426
481036660074|1426
824634043775|1426
412317183373|1426
618475613596|1426
549756136882|1426
962072997316|1426
824634043849|1426
687195090573|2
1030792474262|2
1030792474278|2
481036660396|2
549756137138|2
893353520832|2
824634044113|2
618475613913|2
481036660463|2
687195090673|1963
687195090673|2778
687195090673|5153
687195090673|7666
687195090673|13065
687195090692|1963
687195090692|8631
687195090710|1615
687195090710|1963
687195090710|2924
687195090710|5535
687195090710|13382
687195090722|206
687195090722|1963
687195090722|5437
687195090722|7192
687195090722|12100
687195090729|1963
687195090729|2091
687195090729|4849
687195090729|12068
687195090729|15514
687195090750|1963
687195090750|2787
687195090750|5038
687195090750|7150
687195090750|9321
687195090750|9540
687195090759|792
687195090759|1190
687195090759|1762
687195090759|1963
687195090759|2850
687195090759|2938
687195090759|3062
687195090759|5422
687195090759|14460
687195090769|1616
687195090769|1963
687195090769|5074
687195090769|6385
687195090769|8268
687195090775|458
687195090775|1963
687195090775|2807
687195090775|3010
687195090775|7603
687195090784|570
687195090784|1963
687195090784|2792
687195090784|7562
687195090784|13788
687195090805|146
687195090805|1963
687195090805|6440
687195090805|9211
687195090810|1963
687195090810|2070
687195090810|5090
687195090810|5802
687195090810|9709
687195090810|10975
687195090810|11476
687195090810|11686
687195090810|11745
687195090810|12881
687195090810|13219
687195090826|1963
687195090826|2123
687195090826|4980
687195090826|5149
687195090826|5449
687195090826|5877
687195090827|590
687195090827|1963
687195090827|6228
687195090827|6696
687195090827|6921
687195090833|1963
687195090833|5172
687195090845|1963
687195090845|5700
687195090845|9526
687195090845|13397
687195090852|1963
687195090852|2031
687195090852|2050
687195090852|6946
687195090852|7022
687195090865|1963
687195090865|3044
687195090865|9157
687195090865|9299
687195090865|9339
687195090865|11280
687195090865|11972
687195090882|1963
687195090882|2786
687195090882|5316
687195090882|9231
687195090882|11743
687195090882|14576
687195090892|1963
687195090892|5120
687195090892|9919
687195090911|1963
687195090911|6871
687195090911|7134
687195090911|7394
687195090911|11898
687195090912|594
687195090912|1963
687195090912|2045
687195090912|10327
687195090915|1963
687195090915|2887
687195090915|5636
687195090915|8998
687195090915|12047
687195090916|1963
687195090916|7573
687195090916|8573
687195090916|9144
687195090916|10872
687195090916|14370
687195090932|1963
687195090932|12444
687195090932|15621
687195090948|1963
687195090948|2850
687195090948|6968
687195090948|7398
687195090969|1963
687195090969|7460
687195090969|12287
687195090969|12616
687195090969|13079
687195090981|1673
687195090981|1963
687195090981|9052
687195090981|9349
687195090981|11248
687195090998|1683
687195090998|1963
687195090998|1989
687195090998|2100
687195090998|3076
687195090998|6292
687195090998|7538
687195090998|9173
687195090998|9325
687195090998|10464
687195090998|11252
687195090998|12945
687195091004|1963
687195091004|2889
687195091004|5564
687195091004|7512
687195091004|9208
687195091004|12298
687195091004|13082
687195091024|459
687195091024|1963
687195091024|3001
687195091024|5077
687195091024|14190
687195091029|1963
687195091029|3079
687195091029|14932
549756137790|1419
687195091282|1419
687195091304|1419
618475614589|1419
618475614605|1419
962072998289|1419
755914568099|1419
1099511951783|1419
618475614654|1419
755914568134|1419
1030792475079|1419
893353521648|1419
618475614713|1419
618475614722|1419
824634044940|1419
687195091488|1419
549756138033|1419
962072998457|1419
962072998474|1419
549756138069|1419
549756138075|1419
824634045030|1419
618475614836|1419
549756138107|1419
549756138116|1419
618475614854|1419
549756138137|1419
1030792475294|1419
893353521833|1419
618475614918|1419
893353521867|1419
755914568396|1419
1030792475349|1419
824634045171|1419
687195091717|1419
1030792475404|1419
893353521948|447
893353521948|2801
893353521948|9184
893353521949|447
893353521949|3039
893353521949|12118
893353521968|447
893353521968|458
893353521980|447
893353521980|2029
893353521980|11588
893353521980|11634
618475615238|6
618475615238|2984
618475615238|2991
618475615238|7237
618475615238|9310
618475615252|6
618475615252|798
618475615252|2846
618475615252|5091
687195092006|6
687195092006|798
687195092006|2929
687195092006|5133
687195092006|14846
824634045519|6
618475615326|6
618475615326|2019
618475615326|2991
962072999013|6
962072999013|583
962072999013|1200
962072999013|2083
962072999013|2123
962072999013|2984
962072999013|7196
1030792475761|6
1030792475761|1662
1030792475761|2780
1030792475761|3011
1030792475761|11622
549756138637|6
549756138637|2959
549756138637|2973
549756138637|6360
549756138637|7196
618475615381|6
893353522340|6
893353522340|2002
893353522340|2929
893353522354|6
893353522354|2034
755914568888|6
755914568888|2929
755914568888|5133
755914568903|6
755914568903|2781
755914568903|2973
755914568903|3083
755914568920|6
755914568920|278
755914568920|575
755914568920|10051
755914568922|6
755914568922|2780
755914568922|2947
755914568940|6
755914568940|281
755914568940|11622
755914568945|6
755914568945|2123
755914568945|2781
755914568945|5857
824634045691|6
824634045691|278
824634045691|7237
687195092221|6
687195092221|1200
687195092221|2123
481036662021|6
481036662021|2105
481036662021|2973
481036662021|2984
549756138791|6
549756138791|2123
755914569007|6
755914569007|2973
755914569007|2984
481036662082|6
481036662082|5498
481036662082|7196
893353522499|6
893353522499|2984
893353522499|5147
618475615571|6
618475615571|146
618475615571|1174
618475615571|1662
618475615571|2855
618475615571|11622
1030792475989|6
1030792475989|1667
1030792475989|2034
1030792475989|2959
687195092355|4
687195092355|5097
687195092355|6857
687195092355|9526
687195092355|10608
687195092355|11488
687195092355|15446
687195092362|4
687195092362|777
687195092362|2069
687195092362|5028
687195092362|5440
687195092362|11852
687195092382|4
687195092382|6864
687195092382|6962
687195092419|4
687195092419|12167
687195092419|14266
687195092435|4
687195092435|1532
687195092435|1763
687195092435|1993
687195092435|2937
687195092435|7684
687195092467|4
687195092467|277
687195092467|2859
687195092488|4
687195092488|1175
687195092488|5108
687195092488|7371
687195092488|9035
687195092488|11962
687195092488|12816
1030792476182|458
1030792476182|3002
618475615786|458
618475615786|1525
618475615786|2807
1030792476205|458
618475615790|458
1030792476227|458
618475616051|1029
962072999732|1748
962072999732|12011
962072999752|1748
962072999752|4882
687195092820|0
893353523038|0
687195092841|0
824634046332|0
687195092882|0
824634046369|127
824634046369|1178
824634046369|5107
824634046369|9251
824634046369|10863
824634046369|11552
824634046383|127
824634046383|5074
824634046383|5119
824634046383|5613
824634046383|6414
824634046383|6889
824634046387|127
824634046387|974
824634046387|1680
824634046387|3009
824634046387|7758
824634046387|10385
824634046387|11185
824634046395|127
824634046395|5145
824634046395|5153
824634046395|14845
824634046403|127
824634046403|795
824634046403|5633
824634046404|127
824634046404|2935
824634046404|2971
824634046414|127
824634046414|1021
824634046414|1616
824634046414|1863
824634046414|2838
824634046414|2846
824634046414|4962
824634046414|9264
824634046420|127
824634046420|281
824634046420|1681
824634046420|9063
824634046420|11758
824634046421|127
824634046421|2783
824634046421|11528
824634046428|127
824634046428|3027
824634046439|127
824634046439|2034
824634046439|2805
824634046439|8557
824634046439|15071
824634046441|127
824634046441|2857
824634046441|2985
824634046441|6425
824634046441|7576
824634046444|127
824634046444|471
824634046444|5546
824634046444|6999
824634046449|127
824634046449|11320
824634046449|11603
824634046454|127
824634046454|1999
824634046454|3106
824634046454|7581
824634046470|127
824634046470|2034
824634046470|7017
824634046470|10211
824634046470|11441
824634046472|127
824634046472|1909
824634046472|2790
824634046472|9642
824634046475|127
824634046475|2921
824634046475|6427
824634046475|7558
824634046475|12284
824634046476|127
824634046476|2880
824634046476|6152
824634046476|7564
824634046476|9100
824634046497|127
824634046497|2096
824634046497|2944
824634046497|7068
824634046497|10770
824634046497|12220
824634046501|127
824634046501|568
824634046501|973
824634046501|6186
824634046501|6393
824634046506|127
824634046506|5119
824634046506|7142
824634046506|8966
824634046506|12245
824634046506|12424
824634046506|12451
824634046506|13267
824634046506|13471
824634046527|127
824634046527|2066
824634046527|2916
824634046527|3018
824634046527|5520
824634046527|9293
824634046527|13632
824634046539|127
824634046539|2849
824634046539|9240
824634046539|9283
824634046539|9339
824634046539|11406
824634046539|11588
824634046539|13251
893353523293|6
893353523293|138
893353523293|1206
893353523293|1997
687195093105|6
687195093105|976
687195093105|1206
687195093105|2041
687195093105|2115
687195093105|6945
687195093105|6954
962073000081|6
962073000081|1201
893353523358|6
893353523358|575
893353523358|976
893353523358|11742
549756139695|6
549756139695|1201
549756139695|2808
618475616668|281
618475616668|1673
618475616668|2835
618475616668|3057
618475616668|5388
618475616668|6440
618475616668|7026
618475616668|12265
1030792477098|281
1030792477098|7524
687195093429|281
687195093429|3061
824634046911|281
824634046911|1930
824634046911|3003
824634046911|3020
824634046911|5297
824634046911|5766
824634046911|7521
824634046911|12265
755914570176|281
755914570176|5676
755914570176|6440
755914570176|12265
824634046930|281
824634046930|2002
824634046930|8897
824634046930|12265
687195093472|1404
687195093472|2964
687195093472|7001
687195093472|9262
687195093472|10762
687195093472|11963
687195093473|1404
687195093480|1404
687195093480|2985
687195093480|3076
687195093480|7910
687195093485|1404
687195093485|2021
687195093485|5094
687195093485|5097
687195093485|7505
687195093485|8153
687195093485|9249
687195093485|9270
687195093485|10714
687195093503|786
687195093503|1404
687195093503|2026
687195093503|2811
687195093503|5759
687195093503|6385
687195093503|14693
687195093509|777
687195093509|1404
687195093509|2004
687195093509|5147
687195093509|7472
687195093509|8180
687195093509|9160
687195093509|10496
687195093510|1404
687195093510|2880
687195093510|11747
755914570267|1528
755914570267|6283
755914570267|6406
755914570267|9851
755914570267|13769
687195093534|1404
687195093534|1768
687195093534|2035
687195093534|2077
687195093534|5063
687195093534|5076
893353523766|11
962073000510|11
687195093567|11
687195093571|1404
687195093571|2866
687195093571|6414
687195093571|8477
687195093571|9743
687195093571|10409
687195093571|14676
687195093584|1404
687195093584|5188
687195093584|12426
687195093584|13811
687195093598|1404
687195093598|2114
687195093598|3043
687195093598|5080
687195093598|9189
687195093598|9303
687195093598|12166
687195093619|1404
687195093619|2956
687195093619|6852
687195093619|8807
687195093619|9188
687195093619|14060
687195093623|1404
687195093623|2033
687195093623|2945
687195093623|5011
687195093623|5056
687195093623|7568
687195093624|1404
687195093624|1547
687195093624|2914
687195093632|1404
687195093632|2022
687195093632|2941
687195093632|10235
687195093637|1404
687195093637|2996
687195093637|3068
687195093637|7509
687195093637|7573
687195093637|9065
687195093637|11684
687195093642|576
687195093642|1404
687195093642|5099
687195093642|6389
687195093642|8414
687195093644|1404
687195093644|2796
687195093644|5334
687195093644|10152
687195093644|10612
687195093662|803
687195093662|1404
687195093662|2057
687195093662|5948
687195093662|6376
687195093662|7559
687195093662|9191
687195093662|9248
687195093662|15381
687195093669|1404
687195093669|8887
687195093669|9166
687195093687|1404
687195093687|5161
687195093699|9
687195093699|1404
687195093699|5133
687195093699|5676
687195093699|6399
687195093699|6662
687195093699|11456
687195093701|1404
687195093701|2851
687195093701|6846
687195093701|9082
687195093701|9268
687195093701|13079
755914570438|1
893353523911|1
1030792477396|1
755914570467|1
962073000717|1
893353523984|1
1030792477474|1
824634047278|1
1030792477505|1
824634047325|1
824634047341|1
755914570626|1
893353524105|1028
893353524105|1541
893353524105|9354
