:START_ID(Person)|:END_ID(Organisation)|workFrom:INT
15393162790639|926|2004
15393162791608|866|2003
17592186045573|548|2003
17592186045573|538|2003
17592186045573|541|2003
17592186045573|543|2003
21990232556847|560|2005
21990232556847|561|2006
21990232556847|584|2007
21990232556847|573|2006
24189255813927|1520|2004
24189255813927|1473|2004
24189255813927|1494|2008
24189255813927|695|2009
24189255813927|1465|2010
26388279069224|588|2006
28587302323855|1076|2008
28587302323855|1066|2007
28587302323855|1098|2008
30786325578608|896|2004
30786325578608|888|2005
30786325578896|915|2002
30786325578896|918|2002
30786325578896|822|2003
30786325578896|920|2002
30786325580290|544|2000
30786325580290|547|2001
30786325580290|552|2000
30786325580290|538|2000
30786325580943|1567|2005
32985348836085|546|2004
2199023258328|550|2005
2199023258328|552|2004
2199023258328|542|2004
2199023258328|255|2004
2199023258582|1071|2004
2199023258723|824|2008
2199023258723|825|2007
2199023258723|826|1999
2199023258723|827|2002
4398046512494|680|2012
4398046513456|552|2006
4398046513456|554|2006
4398046513456|540|2007
4398046513456|542|2007
4398046513876|545|2005
4398046513876|547|2005
4398046513876|550|2004
4398046513876|552|2004
6597069769082|971|2006
8796093023234|1559|2003
8796093023234|1561|2003
10995116278223|208|2010
10995116278223|206|2004
10995116278835|910|2003
10995116279118|455|2002
10995116279118|460|2001
10995116279118|445|2002
13194139536362|259|2004
13194139536362|260|2004
15393162789859|935|2004
15393162789859|936|2005
15393162789859|908|2005
15393162789859|927|2006
15393162791580|48|2006
15393162791580|585|2006
15393162791580|557|2007
15393162791843|716|2008
15393162791892|400|1998
15393162791892|399|2000
17592186045229|887|2004
17592186045229|894|2006
21990232556903|913|2003
21990232556903|935|2003
21990232556903|910|2003
21990232556903|735|2004
24189255811663|1112|2010
24189255811663|399|2010
24189255813121|626|2011
24189255814865|539|2004
24189255814865|543|2005
26388279068563|209|2012
30786325580233|359|2005
30786325580233|360|2004
30786325580233|361|2004
96|914|2012
96|920|2000
96|937|2009
96|905|2007
96|909|2010
2519|202|2010
2199023256280|546|2006
2199023256280|540|2005
2199023256280|542|2004
2199023256280|543|2005
4398046514591|915|2009
8796093022970|544|2008
10995116281205|544|2008
10995116281205|546|2008
10995116281205|549|2008
10995116281205|551|2008
13194139533469|936|2005
13194139533469|920|2005
13194139533469|729|2006
13194139533469|911|2004
13194139534229|1573|2006
13194139534229|1574|2006
13194139534229|696|2008
13194139535758|667|2001
15393162789111|306|2009
15393162789111|749|2009
15393162789111|750|2009
15393162789111|751|2009
15393162790787|1176|2010
15393162790787|1000|2008
15393162790787|1177|2004
15393162790787|1180|2011
15393162792150|544|2003
15393162792150|554|2007
15393162792150|282|2004
17592186046876|157|2011
19791209300091|945|2003
19791209300091|947|2004
19791209300091|940|2004
19791209303325|520|2003
19791209303325|521|2002
19791209303325|522|2002
19791209303491|532|2002
19791209303491|534|2001
19791209303491|535|2002
21990232556916|545|2001
21990232556916|541|2000
21990232557037|205|2003
21990232557037|1197|2003
21990232557237|818|2007
21990232557237|820|2009
21990232557237|823|2008
21990232557814|1537|2010
21990232557814|1538|2007
21990232557814|1535|2010
21990232558080|672|2009
21990232558080|665|2009
21990232558080|667|2009
26388279067796|1043|2008
26388279067796|1100|2007
28587302322552|549|2007
28587302322552|551|2006
28587302322552|554|2005
28587302322552|543|2006
28587302324912|674|2000
28587302324912|680|2001
28587302324912|682|2001
28587302324912|667|2000
28587302324912|669|2001
28587302325901|930|2008
28587302325901|936|2009
28587302325901|907|2008
28587302325901|735|2008
30786325578215|456|2003
30786325578215|457|1999
30786325578215|461|2002
30786325578215|446|1999
30786325578215|430|2008
870|507|2005
932|169|2004
932|185|2004
932|154|2003
1077|843|2002
1077|829|2001
1077|830|2000
1077|831|2000
2199023256154|964|2004
2199023256154|949|2005
2199023256154|775|2005
2199023256154|968|2004
2199023256154|959|2005
2199023256862|672|2003
2199023256862|666|2003
2199023257143|533|2008
2199023257143|535|2008
2199023257143|537|2008
2199023257255|910|2008
2199023259200|554|2004
2199023259200|543|2004
4398046511367|545|2006
4398046511367|547|2008
4398046511367|539|2006
6597069767831|960|2003
6597069767831|951|2003
6597069768240|552|2010
6597069768240|541|2009
6597069770050|707|2002
6597069770050|708|2003
6597069770050|715|2002
6597069770050|701|2002
10995116280003|550|2003
10995116280003|551|2004
10995116280003|729|2003
10995116280003|554|2004
10995116280003|540|2004
15393162789907|483|2005
15393162789907|472|2005
15393162789907|474|2006
15393162789907|459|2007
15393162789907|462|2006
17592186046531|1050|2012
19791209301798|597|2004
19791209301798|598|2003
19791209303016|1001|2008
19791209303016|1002|2008
19791209303016|1003|2008
21990232556381|400|2003
21990232559206|1292|2010
21990232559206|1294|2011
24189255811481|545|2010
24189255811481|552|2012
24189255811481|553|2011
24189255811481|540|2011
26388279069936|1013|1999
26388279069936|1014|2000
26388279069936|1019|1999
28587302323823|136|2007
28587302323823|174|2005
28587302325456|182|2011
28587302325456|137|2010
28587302325456|158|2011
30786325580679|1296|2000
30786325580679|1301|1998
32985348833467|560|2010
32985348834796|968|2003
32985348834796|956|2004
32985348834796|959|2002
32985348835500|1558|2006
32985348835500|1559|2004
32985348835500|1561|2005
32985348835500|345|2004
32985348835627|549|2001
32985348835627|550|2000
32985348835627|551|2001
32985348835627|539|2001
32985348835627|540|2001
296|579|2008
296|5|2009
296|584|2012
296|568|2009
296|585|2007
2946|544|2011
2946|547|2010
2199023256219|1264|2005
2199023256219|1258|2005
2199023256872|307|2008
2199023257187|944|2006
2199023257598|180|2009
2199023257598|152|2008
2199023257598|397|2009
4398046511177|938|2004
4398046511177|908|2003
4398046511177|927|2004
8796093023990|1559|2011
8796093023990|1560|2012
8796093023990|1561|2011
8796093025694|257|2008
8796093025694|254|2007
10995116278496|758|2001
10995116279287|677|2010
10995116279287|665|2009
10995116279287|682|2008
10995116280255|577|2006
10995116280255|584|2005
10995116280255|558|2005
10995116280333|706|2010
10995116280333|707|2010
10995116280333|712|2010
10995116280333|699|2009
13194139533493|305|2006
13194139533493|306|2006
13194139533493|301|2005
13194139534143|546|2010
13194139534143|549|2008
13194139534143|1109|2011
13194139534143|539|2009
13194139534143|476|2004
15393162790406|546|2004
15393162790406|547|2006
15393162791052|1072|2002
15393162791052|1045|2012
15393162791052|1081|2012
15393162792041|106|2003
15393162792041|108|2003
15393162792041|109|2003
17592186044737|933|2008
17592186044737|935|2009
17592186044737|905|2008
17592186044737|911|2010
17592186045165|707|2004
17592186045165|709|2012
17592186045165|702|2003
17592186045165|703|2009
17592186046507|264|2000
17592186046507|285|1999
17592186046507|271|1999
19791209300579|976|2006
21990232555794|802|2004
21990232556990|930|2004
21990232556990|924|2002
21990232557450|204|2005
24189255814269|796|2003
24189255814269|780|2004
24189255814958|1155|2012
24189255814958|1173|2010
24189255814958|1159|2011
26388279070189|451|2007
26388279070189|483|2007
26388279070189|486|2008
28587302323213|445|1998
28587302324409|912|2007
28587302324409|936|2007
28587302324409|909|2008
30786325577905|801|2005
30786325577905|785|2004
30786325577905|789|2005
30786325577905|806|2005
30786325577905|794|2004
30786325578329|547|2002
30786325578329|69|2009
30786325578329|549|2010
30786325578329|552|2009
30786325578329|541|2004
30786325578887|176|2007
30786325578887|181|2007
30786325578887|152|2009
30786325578887|158|2007
30786325581260|548|2008
30786325581260|538|2008
32985348833378|549|2008
32985348833378|551|2007
32985348833378|552|2008
32985348833378|542|2009
32985348833975|548|2005
32985348833975|549|2004
32985348833975|538|2005
32985348833975|543|2005
32985348835647|740|2002
32985348835647|746|2002
32985348836143|912|2003
32985348836143|929|2003
32985348836143|917|2004
32985348836143|909|2003
768|961|2008
768|595|2008
768|1574|2007
768|575|2008
2199023255798|244|2002
2199023255798|104|2011
2199023255798|238|2006
2199023255798|223|2008
2199023257864|551|2007
2199023257864|552|2008
4398046514664|394|2007
8796093023346|945|2011
8796093023550|506|2002
8796093023550|507|2003
8796093023550|508|2002
10995116278625|304|2006
10995116278625|305|2007
15393162788866|999|2008
15393162788866|569|2010
15393162788866|555|2009
19791209303335|962|2002
19791209303335|968|2002
19791209303335|955|2002
19791209303335|1135|2003
21990232556528|548|2008
21990232556528|551|2009
21990232556528|539|2007
21990232557886|32|2003
21990232557886|22|2002
21990232557886|26|2007
21990232557886|30|2007
21990232558882|905|2002
21990232558996|205|2009
21990232558996|207|2010
24189255812556|541|2002
24189255813332|23|2010
24189255813332|28|2009
26388279067054|1508|2010
26388279067054|1460|2011
26388279067054|1495|2010
26388279067054|1117|2011
26388279067054|1453|2010
26388279070254|1397|2005
26388279070254|777|2005
26388279070254|1323|2005
26388279070254|541|2006
26388279070254|879|2005
28587302324200|1554|2003
28587302324200|1548|2002
30786325580851|1560|2002
30786325580851|1561|2001
32985348836290|1227|2008
32985348836290|1229|2009
32985348836290|1230|2008
32985348836696|772|2008
32985348836893|794|2002
32985348836893|795|2003
345|306|2006
345|549|2006
345|299|2006
345|300|2006
345|302|2005
3539|547|2006
3539|550|2004
3539|553|2005
2199023255898|1172|2008
2199023255898|1151|2010
4398046512397|547|1999
4398046512397|550|1999
4398046512397|542|1999
4398046514443|706|2009
4398046514443|696|2010
4398046514443|697|2009
4398046514443|701|2009
4398046514443|703|2009
6597069767242|1568|2007
6597069767242|836|2008
6597069768524|550|2007
6597069768524|543|2008
8796093023738|909|2007
10995116278336|106|2002
10995116278412|1001|2009
10995116278412|1002|2011
10995116279075|810|2003
10995116279075|813|2008
10995116279273|1558|2010
10995116279273|1560|2011
10995116280686|552|2012
10995116280686|541|2012
13194139535620|400|2007
15393162789815|1172|2005
15393162789815|1140|2007
15393162789815|1145|2007
15393162789815|1146|2005
15393162789815|1164|2011
17592186044729|1029|2003
17592186044994|918|2009
17592186044994|920|2008
17592186044994|921|2010
17592186044994|927|2008
17592186046524|919|2004
17592186046524|908|2004
17592186046524|910|2004
21990232558418|488|2011
24189255814737|952|2004
24189255814737|955|2012
26388279068083|935|2010
26388279068495|1009|2005
26388279068495|919|2003
26388279068495|906|2003
26388279068495|926|2005
26388279069959|548|2008
26388279069959|550|2007
26388279069959|551|2007
26388279069959|552|2008
28587302323385|545|2009
28587302323385|546|2008
28587302323385|548|2009
28587302323385|553|2009
28587302324213|889|2000
28587302324910|998|2010
28587302324910|1449|2010
28587302324910|1469|2010
30786325578760|550|2006
30786325578760|554|2004
32985348836025|672|2007
32985348836025|678|2005
32985348836025|680|2005
32985348836025|665|2006
35184372089449|1265|2006
35184372089449|1253|2006
35184372089449|1256|2007
35184372089449|1272|2007
35184372092050|936|2012
35184372092050|938|2011
1259|729|2008
3748|933|2008
3748|921|2009
3897|542|2009
2199023255952|516|2012
2199023255952|494|2012
2199023256008|544|2012
2199023256008|547|2012
2199023256008|550|2013
2199023256008|543|2013
2199023257044|273|2007
2199023257044|279|2006
2199023257044|270|2007
6597069768987|168|2010
6597069768987|142|2012
6597069768987|159|2009
6597069768989|1437|2005
6597069768989|1407|2004
8796093023884|930|2008
8796093024661|550|2004
8796093025123|1561|2007
10995116277846|779|2003
10995116277846|796|2004
10995116277846|797|2003
10995116277846|782|2004
10995116277846|783|2003
15393162790043|464|2005
15393162790043|468|2006
15393162790043|456|2004
15393162790043|457|2004
15393162790043|461|2005
15393162791651|451|2004
15393162791651|460|2004
17592186044808|544|2001
17592186044808|545|2001
17592186044808|548|2001
17592186044865|951|1998
17592186044865|955|2000
19791209301153|919|2009
19791209301153|920|2007
19791209301153|909|2008
19791209301790|578|2009
19791209301790|585|2012
19791209301790|570|2009
19791209301790|556|2007
21990232557888|291|2002
21990232557888|282|2003
21990232557888|283|2002
24189255811211|1312|2003
24189255811211|817|2003
24189255811211|1158|2002
24189255811211|1147|2002
24189255811211|543|2003
24189255814349|928|2004
24189255814349|930|2004
24189255814349|915|2003
24189255814538|758|2012
26388279068485|547|2011
26388279068485|551|2012
26388279068485|554|2011
26388279069371|912|2004
26388279069371|915|2005
26388279069371|910|2004
28587302322837|1117|2005
28587302323276|896|2003
28587302323276|888|2004
28587302323276|889|2004
28587302323276|893|2004
28587302323276|894|2003
30786325580549|677|2001
30786325580549|679|2001
30786325580549|681|2001
30786325580549|670|2000
30786325581281|1522|2000
30786325581281|1530|1999
30786325581281|1498|1998
32985348834407|889|2001
32985348834407|894|2002
32985348834585|1329|2002
32985348834585|1339|2002
32985348835879|1557|2007
32985348835879|1560|2010
32985348835879|1561|2012
1933|896|2001
1933|897|2000
1933|534|1999
1933|890|2001
2199023255821|584|2006
2199023255821|569|2005
2199023255821|572|2005
2199023258728|893|2004
4398046511322|1472|2006
4398046511322|1475|2007
4398046511322|1509|2007
6597069767732|1472|2004
6597069767732|1441|2003
6597069767732|1460|2004
6597069767732|1445|2004
8796093024836|1520|2005
8796093024836|1443|2005
8796093024836|839|2005
8796093024836|1496|2004
8796093024836|1513|2006
10995116278627|1227|2008
10995116278627|1229|2008
13194139535660|907|2009
13194139535660|909|2009
15393162789076|1352|2004
15393162789076|1357|2003
15393162791567|569|2002
15393162791567|970|2003
19791209301121|508|2005
19791209301121|510|2004
19791209301139|928|2007
19791209301139|913|2008
19791209301139|916|2008
19791209301139|917|2009
19791209302513|241|2008
19791209302513|244|2008
19791209302513|228|2006
19791209302513|217|2008
19791209302513|220|2007
21990232556787|487|2002
21990232556787|472|2001
21990232556787|473|2000
21990232556787|444|2001
21990232556787|446|2000
21990232559204|677|2007
21990232559204|665|2009
21990232559204|667|2009
21990232559411|544|2010
21990232559411|547|2010
21990232559411|743|2010
21990232559411|541|2009
24189255811116|1053|2008
26388279067685|923|2001
26388279068324|949|2003
26388279068324|966|2005
26388279068324|957|2003
28587302322597|1539|2002
28587302322946|547|2007
28587302322946|548|2009
28587302322946|550|2008
28587302322946|541|2007
28587302324330|923|2009
28587302325306|1354|2012
28587302325306|1355|2012
30786325579179|907|2007
30786325579179|924|2009
30786325581030|539|2005
30786325581030|540|2004
30786325581030|541|2004
32985348834922|545|2009
32985348834922|553|2011
32985348834922|554|2004
32985348835852|1552|2008
32985348835852|1545|2007
32985348835852|1549|2007
32985348835903|759|2010
32985348835903|760|2010
32985348835903|761|2005
32985348835903|766|2008
32985348835903|767|2012
32985348836287|544|2012
32985348836287|548|2012
32985348836287|552|2013
32985348836287|540|2012
32985348836287|541|2012
32985348836556|1229|2005
3780|548|2003
3780|552|2005
3780|539|2004
2199023256816|545|2003
2199023256816|541|2003
2199023256816|543|2003
2199023258537|918|2004
2199023258537|924|2003
2199023258537|908|2004
4398046511904|1075|2002
4398046511904|1100|2002
4398046511904|1085|2001
4398046511904|1087|2001
6597069767149|1001|2009
6597069767679|1226|2010
6597069767679|1117|2009
6597069767679|1118|2009
8796093023107|1570|2008
8796093023107|1571|2011
8796093023561|995|2005
8796093023561|1046|2005
8796093023561|1034|2004
8796093023561|1084|2004
8796093023561|863|2003
8796093024419|931|2003
8796093024419|915|2002
8796093024419|906|2002
10995116278436|808|2008
10995116281472|1388|1998
17592186047337|1558|2005
17592186047337|1560|2012
17592186047337|1561|2007
17592186047583|448|2005
17592186047583|475|2005
17592186047583|460|2006
19791209300153|785|2007
19791209300153|786|2003
19791209300153|787|2008
19791209300153|789|2003
19791209300153|791|2006
19791209301354|753|2003
19791209301354|754|2008
19791209301354|756|2008
19791209301354|750|2006
19791209303470|962|2007
19791209303470|966|2007
19791209303470|952|2006
19791209303477|931|2012
19791209303477|917|2013
19791209303477|921|2013
19791209303477|906|2013
19791209303477|923|2013
21990232559344|1297|2001
21990232559344|1300|1999
21990232559344|1302|1999
21990232559368|960|2002
21990232559368|959|2001
24189255811240|593|2000
24189255811240|602|2001
24189255814339|562|2010
24189255814339|581|2011
24189255814339|570|2011
24189255814339|588|2011
24189255814339|575|2010
24189255814729|544|2005
26388279066654|1256|2003
26388279066654|1243|2007
26388279066654|1245|2005
26388279068716|1043|2009
30786325578370|454|2007
30786325578370|461|2005
30786325579117|919|2010
30786325579117|937|2010
30786325579738|466|2009
30786325579738|450|2009
30786325579738|470|2009
30786325579738|488|2009
30786325580682|215|2008
30786325581282|1001|2012
30786325581282|1002|2012
32985348833796|758|2005
32985348835517|1506|2000
32985348835517|1459|2000
32985348835517|1524|2000
32985348835517|1493|2001
32985348835517|1484|2000
32985348835923|1001|2006
32985348835923|1002|2005
32985348835923|1562|2004
35184372090643|544|2006
35184372090643|1318|2006
35184372090643|554|2007
959|1174|2005
959|1177|2005
2698|1032|2006
2698|1052|2007
3585|824|2005
3585|826|2006
3585|827|2005
3627|705|2002
3627|1185|2003
3627|702|2003
2199023258445|1206|2007
2199023258445|1191|2005
2199023258445|1208|2005
2199023258445|1214|2005
2199023258445|1215|2005
4398046511332|400|2006
4398046511332|399|2005
4398046514685|292|2009
4398046514685|812|2008
6597069767301|59|2012
6597069767359|913|2003
6597069767359|934|2004
6597069767359|250|2003
6597069767359|925|2005
6597069767457|376|2001
6597069770017|1561|2011
8796093022668|466|2011
8796093022668|487|2011
8796093022668|458|2012
13194139535697|966|2005
13194139535697|967|2004
15393162792715|1558|2005
15393162792715|1560|2005
19791209301329|912|2007
19791209301329|936|2008
19791209301329|921|2007
19791209301329|908|2008
19791209301329|911|2007
19791209303571|163|2004
19791209303571|172|2002
21990232556642|676|2004
21990232556642|680|2004
21990232556642|665|2003
21990232556642|667|2003
21990232556891|1472|2003
21990232556891|1447|2004
21990232556891|1482|2002
21990232557366|822|2001
24189255811140|897|2009
24189255811140|887|2008
24189255811140|888|2012
24189255811140|890|2011
24189255811140|893|2009
24189255813181|48|2008
24189255813181|66|2007
24189255813181|69|2008
24189255813181|54|2007
24189255813181|71|2008
26388279068331|926|2004
26388279069055|786|2005
26388279069055|794|2005
26388279069055|797|2005
26388279069055|782|2005
26388279069055|783|2006
28587302322743|1557|2009
28587302322743|1558|2010
32985348835185|682|2009
3274|566|2009
3274|586|2010
3274|588|2010
2199023256125|1178|2007
4398046511736|935|2008
4398046511736|911|2008
4398046513800|55|2010
6597069768981|1545|2005
8796093025144|788|2007
8796093025144|789|2008
8796093025144|779|2007
8796093025144|781|2007
8796093025144|799|2007
8796093025421|921|2006
10995116281039|1217|2008
10995116281039|1218|2009
10995116281039|1208|2009
13194139534430|540|2012
13194139535574|194|2006
13194139535574|7|2008
15393162789687|257|2004
15393162789687|258|2011
15393162789687|259|2003
15393162789687|254|2011
15393162789769|538|2006
15393162790275|165|2004
15393162790275|169|2003
15393162790275|155|2003
17592186045238|1018|2007
17592186045238|1019|2007
17592186045238|1020|2007
17592186045238|1021|2008
19791209300404|1001|2011
19791209301791|1441|2002
19791209301791|1459|2003
19791209301791|1492|2002
19791209301791|1495|2004
24189255814371|538|2009
24189255814371|539|2007
26388279068620|473|2005
26388279068620|458|2006
28587302324289|907|2005
28587302324289|925|2005
28587302324289|910|2006
28587302324289|926|2005
30786325580011|809|2009
30786325580011|811|2009
30786325580011|812|2008
32985348834879|1451|2007
32985348834879|1502|2006
32985348834879|1471|2007
35184372092330|545|1999
35184372092330|546|2000
35184372092330|549|1999
1847|546|2002
1847|548|2000
1847|550|2002
1847|551|2002
1847|538|2000
2023|1248|2010
2023|1235|2002
2023|1271|2005
2214|1091|2004
4398046511442|574|2007
4398046511753|176|2001
4398046511753|147|2006
4398046511753|180|2005
4398046511753|169|2005
4398046513915|896|2004
4398046513915|890|2003
4398046513915|893|2003
4398046514155|914|2010
4398046514155|933|2010
4398046514155|905|2011
4398046514155|348|2010
4398046514155|718|2011
4398046514585|1557|2004
4398046514585|1559|2006
4398046514585|1561|2005
4398046514668|963|2009
4398046514668|966|2003
4398046514668|956|2010
6597069770164|929|2010
6597069770164|936|2008
6597069770164|905|2009
6597069770164|923|2011
8796093023017|468|2005
8796093023017|470|2005
8796093023017|488|2005
8796093023017|463|2006
8796093023017|735|2004
8796093023094|912|2010
8796093023094|930|2008
8796093023094|919|2007
10995116280678|613|2002
10995116281525|928|2011
10995116281525|915|2010
13194139533770|162|2007
13194139533770|170|2007
13194139533770|171|2007
13194139534724|545|2009
13194139537010|550|2004
13194139537010|541|2010
15393162790430|544|2011
15393162790430|545|2011
15393162790430|547|2011
15393162790737|114|2002
15393162790737|115|2003
15393162791418|1048|2004
15393162791418|1102|2004
15393162791418|1103|2004
15393162791723|775|2007
15393162791723|138|2007
17592186047473|929|2001
17592186047473|915|2002
17592186047473|925|2001
17592186047473|926|2001
17592186047899|1320|2012
17592186047899|1324|2011
19791209301749|1320|2006
19791209301749|1321|2007
19791209301749|1323|2007
21990232555803|522|2002
21990232556500|951|2009
21990232556500|968|2009
21990232556500|953|2009
21990232556500|956|2010
24189255812419|567|2011
26388279067003|916|2004
26388279067003|932|2004
26388279067003|919|2006
26388279067003|920|2005
26388279067003|925|2006
26388279069507|0|2007
26388279069507|370|2008
26388279069507|297|2008
26388279069507|346|2007
26388279069508|1112|2009
26388279069893|1311|2009
28587302323229|673|2010
28587302323229|678|2009
28587302323229|682|2010
28587302323229|666|2010
28587302323229|667|2008
28587302324670|690|2007
28587302324670|692|2006
28587302324670|687|2007
28587302325529|598|2003
28587302325529|591|2004
30786325580042|892|2003
30786325580042|893|2003
30786325580042|895|2003
30786325580772|976|2009
30786325580772|977|2008
30786325580772|13|2008
32985348833798|306|2005
32985348833798|307|2004
32985348833798|300|2004
32985348833798|303|2004
32985348835108|214|2009
32985348835108|1228|2009
32985348836061|554|2007
2199023257939|906|2008
2199023257939|923|2008
4398046514418|727|2000
4398046514418|716|2000
6597069766993|830|2005
6597069767407|917|2010
6597069767407|905|2010
6597069768060|864|2009
6597069768060|1345|2006
6597069768646|544|2006
6597069768646|546|2006
6597069768646|554|2006
6597069768646|540|2005
6597069769055|824|2006
8796093024572|545|2003
8796093024611|1121|2007
8796093024611|485|2006
8796093024611|470|2006
10995116278353|481|2010
10995116278353|483|2008
10995116278353|454|2009
10995116278353|489|2011
10995116278353|458|2008
10995116279298|549|2004
10995116279298|1126|2005
10995116279298|540|2005
10995116279298|1005|2005
13194139534770|932|2002
13194139534770|134|2002
13194139534770|936|2003
13194139534770|923|2003
13194139535422|810|2013
13194139537150|1297|2010
13194139537150|1299|2009
13194139537150|1301|2008
17592186047687|916|2004
17592186047687|908|2004
19791209301664|915|2009
19791209301664|933|2009
19791209301664|937|2010
21990232556441|1296|2007
21990232556441|1299|2006
21990232556833|961|2008
21990232556833|965|2009
21990232556833|950|2009
21990232556833|956|2008
24189255813712|932|2006
24189255813712|921|2005
24189255813712|927|2006
26388279066795|547|2003
26388279068235|1523|2009
26388279068235|1529|2008
26388279068235|1455|2008
26388279068724|918|2009
26388279068724|923|2009
26388279068724|926|2009
26388279070008|1109|2005
26388279070008|1110|2006
28587302323858|777|2005
30786325579180|931|1999
30786325580467|66|2009
30786325580467|52|2009
30786325580467|53|2009
30786325580467|47|2009
30786325580605|758|2009
32985348833505|978|2005
32985348833505|979|2006
32985348835335|913|2005
32985348835335|914|2006
32985348835335|932|2005
32985348835335|934|2005
32985348836604|49|2005
32985348836604|61|2006
998|257|2006
998|260|2006
998|255|2006
2199023257390|194|2007
4398046514487|887|2008
4398046514487|619|2008
4398046514487|893|2008
4398046514487|894|2008
6597069768496|992|2005
6597069768496|513|2005
6597069768496|498|2006
6597069768496|504|2006
6597069768496|509|2005
8796093022727|546|2008
8796093022727|550|2007
10995116278224|942|2003
10995116278224|943|2003
10995116281308|543|2010
13194139537008|108|2005
15393162790300|368|2005
15393162790300|4|2005
15393162790300|6|2004
17592186044592|658|2006
17592186044592|662|2004
17592186044592|618|2004
17592186044592|623|2005
19791209301538|1297|2008
19791209301538|1298|2007
19791209301538|1299|2008
19791209301538|1300|2006
19791209301538|1302|2007
19791209302191|924|2010
19791209302480|760|2006
19791209302480|762|2005
19791209302480|763|2005
19791209302480|766|2006
19791209302810|424|2001
19791209302810|392|2001
24189255813447|930|2005
24189255813447|931|2006
24189255813447|932|2004
24189255813447|920|2006
24189255813447|908|2006
24189255814005|913|2004
24189255814005|915|2005
26388279067574|1172|2008
26388279067574|1160|2007
26388279067574|1165|2008
26388279067574|1150|2008
30786325578640|1335|2006
30786325578640|396|2005
30786325578640|398|2006
30786325578640|735|2006
30786325579512|1557|2007
30786325579853|112|2006
30786325579853|113|2006
30786325579853|111|2006
30786325581473|372|2012
30786325581473|374|2012
30786325581473|827|2011
32985348833676|905|2002
32985348835582|1117|2008
32985348835582|1118|2008
32985348835764|1001|2011
702|786|2006
702|788|2006
702|807|2006
702|779|2005
1793|1201|2003
1793|1219|2002
1793|1189|2003
1793|1222|2003
1793|1194|2003
1929|450|2004
1929|1226|2003
2530|1094|2006
2530|1066|2006
2530|1053|2006
2530|1037|2006
2199023256310|548|2007
2199023256310|550|2008
2199023256310|540|2008
2199023257630|1328|2008
2199023257630|1332|2008
2199023257630|1350|2008
2199023257736|545|2005
2199023257736|550|2005
2199023257736|543|2004
4398046511257|1117|2000
4398046511257|1118|2000
4398046512244|803|2012
4398046512244|789|2012
4398046512244|808|2010
4398046512244|778|2010
4398046512662|1011|2003
4398046512662|119|2003
4398046514989|326|2008
4398046514989|312|2008
4398046514989|329|2008
6597069766719|486|2005
6597069766719|457|2005
6597069767851|298|2000
6597069770471|550|2004
6597069770471|543|2003
6597069770520|1236|2007
6597069770520|1237|2007
6597069770520|1270|2006
6597069770520|1259|2007
6597069770520|1262|2006
8796093024014|788|2005
8796093024014|779|2003
10995116278210|1557|2006
10995116278210|1560|2006
10995116278210|1561|2007
10995116279596|547|2003
15393162789655|205|2010
15393162789655|207|2010
15393162790167|766|2003
17592186045047|1253|2011
17592186045047|1269|2011
17592186045047|1241|2008
17592186045085|763|2006
17592186045085|766|2005
17592186045578|571|2009
19791209300572|928|2003
19791209300572|929|2004
19791209300572|915|2003
19791209300874|758|2003
19791209301543|727|2000
19791209301543|717|2000
19791209301543|718|2000
19791209303333|596|2009
19791209303333|602|2005
19791209303333|591|2011
21990232555650|806|2008
21990232555650|791|2010
21990232555650|778|2010
21990232555650|797|2006
21990232558884|1568|2003
21990232558884|1567|2003
24189255813822|150|2007
24189255813822|152|2007
24189255813822|137|2009
26388279066830|1335|2006
26388279066830|1336|2007
26388279066830|1340|2006
26388279067561|1517|2007
26388279068113|891|2002
26388279068113|893|2002
26388279068113|894|2001
26388279068113|895|2002
26388279070031|1214|2005
28587302322939|572|2009
28587302325083|548|2009
28587302325083|549|2009
30786325577964|33|2007
30786325577964|27|2005
32985348833673|896|2008
32985348833673|887|2011
32985348833673|891|2011
32985348833673|894|2001
32985348833854|59|2009
32985348833854|77|2008
35184372090770|915|2008
35184372090770|932|2008
35184372090770|908|2008
35184372090770|910|2008
2317|675|2003
2317|680|2002
2317|666|2004
2843|932|2007
2843|907|2009
2843|1227|2010
2843|908|2006
2843|910|2011
2199023257240|1319|2006
2199023257240|1305|2006
2199023257240|1311|2005
2199023259354|400|2007
4398046513084|553|2005
6597069768540|671|2003
6597069769941|1202|2003
6597069769941|1211|2003
6597069770094|1222|2000
6597069770094|1213|2010
10995116277788|1248|2009
10995116277788|1239|2008
10995116278286|677|2009
10995116278286|923|2010
10995116278286|925|2010
10995116279390|546|2004
10995116279390|548|2000
10995116279390|553|2011
10995116279390|538|2011
10995116279390|540|2008
13194139533439|673|2007
13194139533439|674|2009
13194139533439|675|2008
13194139533439|682|2009
13194139533439|667|2007
13194139536438|540|2010
13194139536438|543|2009
15393162789417|1557|2001
15393162789417|1561|2001
15393162790168|1294|2012
15393162791233|1557|2003
17592186044862|723|2009
17592186044862|727|2011
17592186044862|717|2011
17592186044862|718|2007
17592186045792|673|2009
17592186045792|674|2008
17592186045792|680|2008
17592186045792|665|2009
17592186045792|668|2008
19791209301554|145|2007
19791209301554|161|2006
19791209301554|181|2007
19791209301554|169|2007
19791209301554|174|2006
19791209302613|98|2012
19791209302613|82|2012
19791209302613|85|2010
19791209302613|92|2010
24189255814191|809|2005
